Entity,Day,total_boosters
Japan,2023/1/3,165408232
Japan,2023/1/4,165505385
Japan,2023/1/5,165670336
Japan,2023/1/6,166011557
Japan,2023/1/7,166379870
Japan,2023/1/8,166495544
Japan,2023/1/9,166525655
Japan,2023/1/10,166820804
Japan,2023/1/11,167130880
Japan,2023/1/12,167416710
Japan,2023/1/13,167888591
Japan,2023/1/14,168345857
Japan,2023/1/15,168476639
Japan,2023/1/16,168755419
Japan,2023/1/17,169048720
Japan,2023/1/18,169312862
Japan,2023/1/19,169545958
Japan,2023/1/20,169949515
Japan,2023/1/21,170325147
Japan,2023/1/22,170425456
Japan,2023/1/23,170633302
Japan,2023/1/24,170845883
Japan,2023/1/25,171024932
Japan,2023/1/26,171202908
Japan,2023/1/27,171520246
Japan,2023/1/28,171822765
Japan,2023/1/29,171899614
Japan,2023/1/30,172049592
Japan,2023/1/31,172202799
Japan,2023/2/1,172300951
Japan,2023/2/2,172387479
Japan,2023/2/3,172554693
Japan,2023/2/4,172733617
Japan,2023/2/5,172766678
Japan,2023/2/6,172851130
Japan,2023/2/7,172943204
Japan,2023/2/8,173023191
Japan,2023/2/9,173097400
Japan,2023/2/10,173255207
Japan,2023/2/11,173305964
Japan,2023/2/12,173330770
Japan,2023/2/13,173395729
Japan,2023/2/14,173465424
Japan,2023/2/15,173526869
Japan,2023/2/16,173584952
Japan,2023/2/17,173700222
Japan,2023/2/18,173834284
Japan,2023/2/19,173855176
Japan,2023/2/20,173906772
Japan,2023/2/21,173964791
Japan,2023/2/22,174028428
Japan,2023/2/23,174038677
Japan,2023/2/24,174134657
Japan,2023/2/25,174237620
Japan,2023/2/26,174255133
Japan,2023/2/27,174294699
Japan,2023/2/28,174337085
Japan,2023/3/1,174361505
Japan,2023/3/2,174385344
Japan,2023/3/3,174438537
Japan,2023/3/4,174499950
Japan,2023/3/5,174510660
Japan,2023/3/6,174534291
Japan,2023/3/7,174562266
Japan,2023/3/8,174586758
Japan,2023/3/9,174609455
Japan,2023/3/10,174661918
Japan,2023/3/11,174718547
Japan,2023/3/12,174728030
Japan,2023/3/13,174750355
Japan,2023/3/14,174774457
Japan,2023/3/15,174794977
Japan,2023/3/16,174812978
Japan,2023/3/17,174853729
Japan,2023/3/18,174899949
Japan,2023/3/19,174908164
Japan,2023/3/20,174927932
Japan,2023/3/21,174930705
Japan,2023/3/22,174945031
Japan,2023/3/23,174958598
Japan,2023/3/24,174985873
Japan,2023/3/25,175017735
Japan,2023/3/26,175025032
Jersey,2021/9/26,2002
Jersey,2021/9/29,3418
Jersey,2021/10/3,5337
Jersey,2021/10/6,6967
Jersey,2021/10/13,10340
Jersey,2021/10/17,12271
Jersey,2021/10/20,13915
Jersey,2021/10/24,15898
Jersey,2021/10/27,17377
Jersey,2021/10/31,19122
Jersey,2021/11/3,20478
Jersey,2021/11/7,22212
Jersey,2021/11/10,23530
Jersey,2021/11/14,25233
Jersey,2021/11/17,26715
Jersey,2021/11/21,28406
Jersey,2021/11/24,30041
Jersey,2021/11/28,32042
Jersey,2021/12/1,33859
Jersey,2021/12/5,36005
Jersey,2021/12/8,37865
Jersey,2021/12/12,40130
Jersey,2021/12/15,42421
Jersey,2021/12/19,45383
Jersey,2021/12/26,49125
Jersey,2021/12/29,51471
Jersey,2022/1/2,52744
Jersey,2022/1/5,54495
Jersey,2022/1/9,55975
Jersey,2022/1/12,56970
Jersey,2022/1/16,57847
Jersey,2022/1/19,58288
Jersey,2022/1/23,58749
Jersey,2022/1/26,59054
Jersey,2022/1/30,59380
Jersey,2022/2/6,59849
Jersey,2022/2/13,60213
Jersey,2022/2/24,60533
Jersey,2022/2/27,60791
Jersey,2022/3/6,61009
Jersey,2022/3/13,61258
Jersey,2022/3/20,63986
Jersey,2022/3/27,65751
Jersey,2022/4/3,66638
Jersey,2022/4/10,67446
Jersey,2022/4/17,68241
Jersey,2022/4/24,68978
Jersey,2022/5/1,69461
Jersey,2022/5/8,69869
Jersey,2022/5/15,70196
Jersey,2022/5/22,70488
Jersey,2022/5/29,70711
Jersey,2022/6/5,70894
Jersey,2022/6/12,71085
Jersey,2022/6/19,71300
Jersey,2022/6/26,71676
Jersey,2022/7/3,72142
Jersey,2022/7/10,72317
Jersey,2022/7/17,72542
Jersey,2022/7/24,72762
Jersey,2022/7/31,72990
Jersey,2022/8/7,73039
Jersey,2022/8/14,73067
Jersey,2022/8/21,73074
Jersey,2022/8/28,73089
Jersey,2022/9/4,73114
Jersey,2022/9/11,73284
Jersey,2022/9/18,73302
Jersey,2022/9/25,73330
Jersey,2022/10/9,73402
Jersey,2022/10/16,73435
Jersey,2022/10/23,73458
Jersey,2022/10/30,73464
Jersey,2022/11/6,73475
Jersey,2022/11/13,73496
Jersey,2022/11/20,73509
Jersey,2022/11/27,73530
Jersey,2022/12/4,73554
Jersey,2022/12/11,73585
Jersey,2022/12/18,73610
Jersey,2022/12/25,73623
Jersey,2023/1/1,73634
Jersey,2023/1/8,73642
Jersey,2023/1/15,73647
Jersey,2023/1/22,73654
Jersey,2023/1/29,73662
Jordan,2022/3/10,604845
Jordan,2022/3/31,637233
Jordan,2022/4/11,642717
Jordan,2022/4/18,646434
Jordan,2022/4/27,652666
Jordan,2022/5/5,653646
Jordan,2022/5/13,657492
Jordan,2022/5/20,657492
Jordan,2022/5/29,657492
Jordan,2022/6/13,667902
Jordan,2022/6/27,667902
Jordan,2022/6/28,667902
Jordan,2022/7/10,672821
Jordan,2022/7/19,672821
Jordan,2022/8/7,672914
Jordan,2022/8/21,682211
Kazakhstan,2022/2/13,2107660
Kazakhstan,2022/2/14,2122347
Kazakhstan,2022/2/15,2167807
Kazakhstan,2022/2/16,2214252
Kazakhstan,2022/2/17,2248714
Kazakhstan,2022/2/18,2304762
Kazakhstan,2022/2/19,2350560
Kazakhstan,2022/2/21,2390881
Kazakhstan,2022/2/22,2432678
Kazakhstan,2022/2/23,2474080
Kazakhstan,2022/2/24,2514071
Kazakhstan,2022/2/25,2514071
Kazakhstan,2022/2/26,2514071
Kazakhstan,2022/2/27,2514071
Kazakhstan,2022/2/28,2514071
Kazakhstan,2022/3/1,2514071
Kazakhstan,2022/3/2,2514071
Kazakhstan,2022/3/3,2514071
Kenya,2021/12/30,5280
Kenya,2022/1/1,13215
Kenya,2022/1/2,13218
Kenya,2022/1/3,17933
Kenya,2022/1/4,23939
Kenya,2022/1/5,30572
Kenya,2022/1/6,40120
Kenya,2022/1/7,49343
Kenya,2022/1/8,51226
Kenya,2022/1/9,51971
Kenya,2022/1/10,59712
Kenya,2022/1/11,67002
Kenya,2022/1/12,74374
Kenya,2022/1/18,94941
Kenya,2022/1/20,104890
Kenya,2022/1/21,109450
Kenya,2022/1/22,114007
Kenya,2022/1/23,115058
Kenya,2022/1/24,115407
Kenya,2022/1/25,118969
Kenya,2022/1/26,123274
Kenya,2022/1/27,127149
Kenya,2022/1/28,131383
Kenya,2022/1/29,137031
Kenya,2022/1/30,141066
Kenya,2022/1/31,148697
Kenya,2022/2/1,155436
Kenya,2022/2/2,162196
Kenya,2022/2/3,169340
Kenya,2022/2/4,176318
Kenya,2022/2/5,183382
Kenya,2022/2/6,187517
Kenya,2022/2/7,193591
Kenya,2022/2/8,198066
Kenya,2022/2/9,203228
Kenya,2022/2/10,208818
Kenya,2022/2/11,214662
Kenya,2022/2/12,220381
Kenya,2022/2/13,223685
Kenya,2022/2/16,237303
Kenya,2022/2/17,239191
Kenya,2022/2/19,241097
Kenya,2022/2/20,241233
Kenya,2022/2/21,242801
Kenya,2022/2/22,244391
Kenya,2022/2/24,248337
Kenya,2022/2/25,250480
Kenya,2022/2/26,251409
Kenya,2022/2/27,252452
Kenya,2022/2/28,254335
Kenya,2022/3/1,255481
Kenya,2022/3/2,256726
Kenya,2022/3/3,257739
Kenya,2022/3/4,258775
Kenya,2022/3/5,259046
Kenya,2022/3/6,259177
Kenya,2022/3/7,260064
Kenya,2022/3/10,262831
Kenya,2022/3/11,263765
Kenya,2022/3/12,263988
Kenya,2022/3/13,264172
Kenya,2022/3/14,265023
Kenya,2022/3/17,267991
Kenya,2022/3/18,268516
Kenya,2022/3/19,268625
Kenya,2022/3/24,268625
Kenya,2022/4/7,285700
Kenya,2022/4/26,294769
Kenya,2022/5/1,296768
Kenya,2022/5/8,304280
Kenya,2022/5/15,310893
Kenya,2022/5/22,312678
Kenya,2022/5/29,327109
Kenya,2022/6/5,335015
Kenya,2022/6/19,376018
Kenya,2022/8/21,1072585
Kenya,2022/9/4,1568659
Kenya,2022/9/11,1568659
Kenya,2022/9/25,1568659
Kenya,2022/10/23,1568659
Kenya,2022/10/30,1568659
Kenya,2022/11/13,1602774
Kenya,2022/11/20,1638279
Kenya,2022/12/4,1692282
Kenya,2022/12/18,1756954
Kenya,2023/1/8,1782416
Kenya,2023/2/5,1782416
Kenya,2023/2/19,1890699
Kiribati,2022/4/4,2805
Kiribati,2022/5/2,6261
Kiribati,2022/5/23,6261
Kiribati,2022/8/8,13289
Kiribati,2022/9/12,14233
Kiribati,2022/10/10,14233
Kiribati,2022/11/14,18774
Kiribati,2022/11/21,18774
Kiribati,2022/11/28,23419
Kiribati,2023/1/31,35939
Kiribati,2023/2/20,37606
Kosovo,2021/12/26,7886
Kosovo,2022/1/13,26978
Kosovo,2022/1/14,29330
Kosovo,2022/1/15,32453
Kosovo,2022/1/16,34579
Kosovo,2022/1/17,35325
Kosovo,2022/1/18,39107
Kosovo,2022/1/19,42752
Kosovo,2022/1/20,45959
Kosovo,2022/1/21,48956
Kosovo,2022/1/22,52009
Kosovo,2022/1/23,54924
Kosovo,2022/1/24,56343
Kosovo,2022/1/25,61134
Kosovo,2022/1/26,65147
Kosovo,2022/1/27,68526
Kosovo,2022/1/28,72122
Kosovo,2022/1/29,75445
Kosovo,2022/1/30,77437
Kosovo,2022/1/31,78116
Kosovo,2022/2/1,81020
Kosovo,2022/2/2,82751
Kosovo,2022/2/3,84819
Kosovo,2022/2/4,86437
Kosovo,2022/2/5,87965
Kosovo,2022/2/6,88718
Kosovo,2022/2/7,88988
Kosovo,2022/2/8,89927
Kosovo,2022/2/9,90619
Kosovo,2022/2/11,92117
Kosovo,2022/2/13,93334
Kosovo,2022/2/14,93507
Kosovo,2022/2/15,94149
Kosovo,2022/2/16,94710
Kosovo,2022/2/19,95725
Kosovo,2022/2/20,95935
Kosovo,2022/2/21,96011
Kosovo,2022/2/22,96408
Kosovo,2022/2/23,96643
Kosovo,2022/2/24,96873
Kosovo,2022/2/25,97071
Kosovo,2022/2/26,97261
Kosovo,2022/2/27,97340
Kosovo,2022/3/2,97905
Kosovo,2022/3/3,98013
Kosovo,2022/3/4,98123
Kosovo,2022/3/5,98152
Kosovo,2022/3/6,98171
Kosovo,2022/3/7,98304
Kosovo,2022/3/8,98366
Kosovo,2022/3/9,98425
Kosovo,2022/3/10,98576
Kosovo,2022/3/11,98585
Kosovo,2022/3/12,98633
Kosovo,2022/3/13,98661
Kosovo,2022/3/14,98735
Kosovo,2022/3/15,98827
Kosovo,2022/3/16,98890
Kosovo,2022/3/17,99038
Kosovo,2022/3/18,99164
Kosovo,2022/3/19,99202
Kosovo,2022/3/20,99252
Kosovo,2022/3/21,99373
Kosovo,2022/3/22,99496
Kosovo,2022/3/23,99648
Kosovo,2022/3/24,99686
Kosovo,2022/3/25,99755
Kosovo,2022/3/26,99788
Kosovo,2022/3/27,99820
Kosovo,2022/3/28,99870
Kosovo,2022/3/29,99998
Kosovo,2022/3/30,100111
Kosovo,2022/3/31,100150
Kosovo,2022/4/3,100264
Kosovo,2022/4/4,100326
Kosovo,2022/4/5,100434
Kosovo,2022/4/6,100472
Kosovo,2022/4/7,100523
Kosovo,2022/4/8,100562
Kosovo,2022/4/9,100579
Kosovo,2022/4/10,100603
Kosovo,2022/4/11,100677
Kosovo,2022/4/12,100702
Kosovo,2022/4/13,100766
Kosovo,2022/4/14,100823
Kosovo,2022/4/17,100910
Kosovo,2022/4/18,100977
Kosovo,2022/4/19,101006
Kosovo,2022/4/20,101053
Kosovo,2022/4/21,101107
Kosovo,2022/4/22,101191
Kosovo,2022/4/25,101240
Kosovo,2022/4/26,101335
Kosovo,2022/4/27,101395
Kosovo,2022/4/28,101507
Kosovo,2022/4/29,101568
Kosovo,2022/4/30,101611
Kosovo,2022/5/1,101631
Kosovo,2022/5/3,101673
Kosovo,2022/5/4,101792
Kosovo,2022/5/5,101880
Kosovo,2022/5/6,101962
Kosovo,2022/5/7,101985
Kosovo,2022/5/8,101996
Kosovo,2022/5/9,102037
Kosovo,2022/5/10,102136
Kosovo,2022/5/11,102199
Kosovo,2022/5/12,102277
Kosovo,2022/5/13,102327
Kosovo,2022/5/14,102338
Kosovo,2022/5/15,102354
Kosovo,2022/5/16,102411
Kosovo,2022/5/17,102442
Kosovo,2022/5/18,102472
Kosovo,2022/5/19,102522
Kosovo,2022/5/20,102545
Kosovo,2022/5/21,102564
Kosovo,2022/5/22,102577
Kosovo,2022/5/23,102609
Kosovo,2022/5/24,102639
Kosovo,2022/5/25,102671
Kosovo,2022/5/26,102689
Kosovo,2022/5/27,102713
Kosovo,2022/5/28,102721
Kosovo,2022/5/29,102728
Kosovo,2022/5/30,102768
Kosovo,2022/5/31,102793
Kosovo,2022/6/1,102806
Kosovo,2022/6/2,102820
Kosovo,2022/6/3,102840
Kosovo,2022/6/4,102843
Kosovo,2022/6/5,102846
Kosovo,2022/6/6,102869
Kosovo,2022/6/7,102899
Kosovo,2022/6/8,102917
Kosovo,2022/6/9,102936
Kosovo,2022/6/10,102957
Kosovo,2022/6/13,102995
Kosovo,2022/6/14,103019
Kosovo,2022/6/15,103050
Kosovo,2022/6/16,103057
Kosovo,2022/6/17,103070
Kosovo,2022/6/18,103073
Kosovo,2022/6/19,103074
Kosovo,2022/6/20,103083
Kosovo,2022/6/21,103098
Kosovo,2022/6/22,103102
Kosovo,2022/6/23,103116
Kosovo,2022/6/24,103144
Kosovo,2022/6/25,103145
Kosovo,2022/6/26,103149
Kosovo,2022/6/27,103174
Kosovo,2022/6/28,103209
Kosovo,2022/6/29,103224
Kosovo,2022/6/30,103239
Kosovo,2022/7/1,103265
Kosovo,2022/7/3,103272
Kosovo,2022/7/4,103313
Kosovo,2022/7/5,103366
Kosovo,2022/7/6,103380
Kosovo,2022/7/7,103434
Kosovo,2022/7/9,103470
Kosovo,2022/7/10,103471
Kosovo,2022/7/11,103479
Kosovo,2022/7/12,103582
Kosovo,2022/7/13,103692
Kosovo,2022/7/14,103772
Kosovo,2022/7/15,103864
Kosovo,2022/7/17,103923
Kosovo,2022/7/18,104058
Kosovo,2022/7/19,104143
Kosovo,2022/7/20,104219
Kosovo,2022/7/21,104314
Kosovo,2022/7/22,104357
Kosovo,2022/7/23,104367
Kosovo,2022/7/24,104373
Kosovo,2022/7/25,104451
Kosovo,2022/7/26,104499
Kosovo,2022/7/27,104526
Kosovo,2022/7/28,104559
Kosovo,2022/7/29,104604
Kosovo,2022/7/30,104609
Kosovo,2022/7/31,104616
Kosovo,2022/8/1,104645
Kosovo,2022/8/2,104672
Kosovo,2022/8/3,104691
Kosovo,2022/8/4,104708
Kosovo,2022/8/5,104728
Kosovo,2022/8/6,104730
Kosovo,2022/8/8,104757
Kosovo,2022/8/9,104771
Kosovo,2022/8/10,104783
Kosovo,2022/8/11,104804
Kosovo,2022/8/12,104824
Kosovo,2022/8/13,104828
Kosovo,2022/8/14,104829
Kosovo,2022/8/15,104845
Kosovo,2022/8/16,104863
Kosovo,2022/8/17,104873
Kosovo,2022/8/18,104884
Kosovo,2022/8/19,104896
Kosovo,2022/8/21,104901
Kosovo,2022/8/22,104913
Kosovo,2022/8/23,104940
Kosovo,2022/8/24,104956
Kosovo,2022/8/25,104967
Kosovo,2022/8/26,104986
Kosovo,2022/8/31,105009
Kosovo,2022/9/4,105038
Kosovo,2022/9/6,105047
Kosovo,2022/9/11,105064
Kosovo,2022/9/14,105101
Kosovo,2022/9/15,105105
Kosovo,2022/9/16,105112
Kosovo,2022/9/18,105112
Kosovo,2022/9/19,105116
Kosovo,2022/9/20,105124
Kosovo,2022/9/21,105130
Kosovo,2022/9/22,105138
Kosovo,2022/9/23,105146
Kosovo,2022/9/24,105147
Kosovo,2022/9/25,105147
Kosovo,2022/9/26,105155
Kosovo,2022/9/27,105169
Kosovo,2022/9/28,105186
Kosovo,2022/9/29,105192
Kosovo,2022/9/30,105199
Kosovo,2022/10/1,105200
Kosovo,2022/10/2,105201
Kosovo,2022/10/3,105209
Kosovo,2022/10/4,105211
Kosovo,2022/10/5,105217
Kosovo,2022/10/6,105224
Kosovo,2022/10/7,105230
Kosovo,2022/10/8,105231
Kosovo,2022/10/9,105236
Kosovo,2022/10/10,105238
Kosovo,2022/10/11,105242
Kosovo,2022/10/13,105245
Kosovo,2022/10/14,105250
Kosovo,2022/10/18,105261
Kosovo,2022/10/19,105264
Kosovo,2022/10/20,105266
Kosovo,2022/10/21,105270
Kosovo,2022/10/23,105272
Kosovo,2022/10/24,105278
Kosovo,2022/10/25,105284
Kosovo,2022/10/26,105284
Kosovo,2022/10/27,105287
Kosovo,2022/10/28,105294
Kosovo,2022/10/31,105304
Kosovo,2022/11/1,105309
Kosovo,2022/11/2,105314
Kosovo,2022/11/3,105318
Kosovo,2022/11/4,105319
Kosovo,2022/11/5,105319
Kosovo,2022/11/7,105327
Kosovo,2022/11/8,105330
Kosovo,2022/11/9,105332
Kosovo,2022/11/10,105337
Kosovo,2022/11/11,105339
Kosovo,2022/11/14,105342
Kosovo,2022/11/16,105352
Kosovo,2022/11/17,105357
Kosovo,2022/11/18,105362
Kosovo,2022/11/21,105364
Kosovo,2022/11/22,105366
Kosovo,2022/11/23,105368
Kosovo,2022/11/24,105372
Kosovo,2022/11/25,105373
Kosovo,2022/11/26,105373
Kosovo,2022/11/28,105376
Kosovo,2022/11/29,105379
Kosovo,2022/12/1,105380
Kosovo,2022/12/2,105383
Kosovo,2022/12/5,105387
Kosovo,2022/12/6,105388
Kosovo,2022/12/7,105394
Kosovo,2022/12/8,105397
Kosovo,2022/12/9,105402
Kosovo,2022/12/10,105403
Kosovo,2022/12/12,105405
Kosovo,2022/12/13,105408
Kosovo,2022/12/14,105411
Kosovo,2022/12/15,105414
Kosovo,2022/12/16,105415
Kosovo,2022/12/19,105416
Kosovo,2022/12/21,105421
Kosovo,2022/12/22,105424
Kosovo,2022/12/28,105435
Kosovo,2022/12/30,105436
Kosovo,2023/1/4,105439
Kosovo,2023/1/5,105443
Kosovo,2023/1/6,105444
Kosovo,2023/1/7,105444
Kosovo,2023/1/14,105469
Kosovo,2023/1/15,105470
Kosovo,2023/1/27,105496
Kosovo,2023/2/12,105506
Kuwait,2021/11/30,108687
Kuwait,2021/12/27,380911
Kuwait,2022/3/24,1120340
Kuwait,2022/4/4,1178274
Kuwait,2022/4/12,1212295
Kuwait,2022/4/18,1231357
Kuwait,2022/4/26,1251288
Kuwait,2022/4/27,1254820
Kuwait,2022/5/5,1259458
Kuwait,2022/5/8,1261243
Kuwait,2022/5/10,1267693
Kuwait,2022/5/15,1276509
Kuwait,2022/5/23,1290779
Kuwait,2022/6/1,1306639
Kuwait,2022/6/15,1333156
Kuwait,2022/6/21,1347812
Kuwait,2022/6/27,1358574
Kuwait,2022/6/30,1364852
Kuwait,2022/7/10,1380732
Kuwait,2022/7/19,1397851
Kuwait,2022/7/27,1404079
Kuwait,2022/8/2,1408391
Kuwait,2022/8/9,1415279
Kuwait,2022/8/22,1418807
Kuwait,2022/8/30,1424033
Kuwait,2022/9/4,1425222
Kuwait,2022/9/11,1427497
Kuwait,2022/9/18,1429022
Kuwait,2022/9/26,1431582
Kuwait,2022/9/28,1432216
Kuwait,2022/10/4,1433378
Kuwait,2022/10/11,1435255
Kuwait,2022/10/16,1437502
Kuwait,2022/10/23,1440062
Kuwait,2022/11/1,1444867
Kuwait,2022/11/2,1445504
Kuwait,2022/11/8,1448180
Kuwait,2022/11/15,1451767
Kuwait,2022/11/20,1453449
Kuwait,2022/11/28,1454665
Kuwait,2022/12/5,1455946
Kuwait,2022/12/11,1456821
Kuwait,2022/12/12,1457007
Kuwait,2022/12/22,1457121
Kuwait,2023/1/6,1457227
Kuwait,2023/1/9,1457227
Kuwait,2023/1/22,1457347
Kuwait,2023/1/29,1457425
Kuwait,2023/2/13,1457463
Kuwait,2023/2/14,1457466
Kuwait,2023/2/19,1457468
Kuwait,2023/2/21,1457469
Kuwait,2023/2/26,1457470
Kuwait,2023/2/28,1457474
Kuwait,2023/3/5,1457478
Kuwait,2023/3/7,1457478
Kuwait,2023/3/12,1457479
Kuwait,2023/3/14,1457479
Kuwait,2023/3/19,1457485
Kuwait,2023/3/21,1457490
Latvia,2021/1/3,2
Latvia,2021/1/4,3
Latvia,2021/1/5,3
Latvia,2021/1/6,3
Latvia,2021/1/7,4
Latvia,2021/1/8,4
Latvia,2021/1/9,4
Latvia,2021/1/10,5
Latvia,2021/1/11,5
Latvia,2021/1/12,5
Latvia,2021/1/13,5
Latvia,2021/1/14,5
Latvia,2021/1/15,5
Latvia,2021/1/16,5
Latvia,2021/1/17,5
Latvia,2021/1/18,5
Latvia,2021/1/19,5
Latvia,2021/1/20,5
Latvia,2021/1/21,5
Latvia,2021/1/22,5
Latvia,2021/1/23,5
Latvia,2021/1/24,5
Latvia,2021/1/25,6
Latvia,2021/1/26,6
Latvia,2021/1/27,6
Latvia,2021/1/28,6
Latvia,2021/1/29,6
Latvia,2021/1/30,6
Latvia,2021/1/31,6
Latvia,2021/2/1,6
Latvia,2021/2/2,6
Latvia,2021/2/3,6
Latvia,2021/2/4,6
Latvia,2021/2/5,6
Latvia,2021/2/6,6
Latvia,2021/2/7,6
Latvia,2021/2/8,6
Latvia,2021/2/9,6
Latvia,2021/2/10,6
Latvia,2021/2/11,6
Latvia,2021/2/12,6
Latvia,2021/2/13,6
Latvia,2021/2/14,6
Latvia,2021/2/15,6
Latvia,2021/2/16,6
Latvia,2021/2/17,6
Latvia,2021/2/18,6
Latvia,2021/2/19,6
Latvia,2021/2/20,6
Latvia,2021/2/21,6
Latvia,2021/2/22,6
Latvia,2021/2/23,6
Latvia,2021/2/24,6
Latvia,2021/2/25,6
Latvia,2021/2/26,6
Latvia,2021/2/27,6
Latvia,2021/2/28,6
Latvia,2021/3/1,7
Latvia,2021/3/2,7
Latvia,2021/3/3,7
Latvia,2021/3/4,7
Latvia,2021/3/5,7
Latvia,2021/3/6,7
Latvia,2021/3/7,7
Latvia,2021/3/8,7
Latvia,2021/3/9,7
Latvia,2021/3/10,7
Latvia,2021/3/11,7
Latvia,2021/3/12,7
Latvia,2021/3/13,7
Latvia,2021/3/14,7
Latvia,2021/3/15,7
Latvia,2021/3/16,7
Latvia,2021/3/17,7
Latvia,2021/3/18,7
Latvia,2021/3/19,7
Latvia,2021/3/20,7
Latvia,2021/3/21,7
Latvia,2021/3/22,7
Latvia,2021/3/23,7
Latvia,2021/3/24,7
Latvia,2021/3/25,7
Latvia,2021/3/26,7
Latvia,2021/3/27,7
Latvia,2021/3/28,7
Latvia,2021/3/29,7
Latvia,2021/3/30,7
Latvia,2021/3/31,7
Latvia,2021/4/1,7
Latvia,2021/4/2,7
Latvia,2021/4/3,7
Latvia,2021/4/4,7
Latvia,2021/4/5,7
Latvia,2021/4/6,7
Latvia,2021/4/7,7
Latvia,2021/4/8,7
Latvia,2021/4/9,7
Latvia,2021/4/10,7
Latvia,2021/4/11,7
Latvia,2021/4/12,7
Latvia,2021/4/13,7
Latvia,2021/4/14,7
Latvia,2021/4/15,7
Latvia,2021/4/16,7
Latvia,2021/4/17,7
Latvia,2021/4/18,7
Latvia,2021/4/19,7
Latvia,2021/4/20,7
Latvia,2021/4/21,7
Latvia,2021/4/22,7
Latvia,2021/4/23,7
Latvia,2021/4/24,7
Latvia,2021/4/25,7
Latvia,2021/4/26,7
Latvia,2021/4/27,7
Latvia,2021/4/28,7
Latvia,2021/4/29,7
Latvia,2021/4/30,7
Latvia,2021/5/1,7
Latvia,2021/5/2,7
Latvia,2021/5/3,7
Latvia,2021/5/4,7
Latvia,2021/5/5,7
Latvia,2021/5/6,7
Latvia,2021/5/7,7
Latvia,2021/5/8,7
Latvia,2021/5/9,7
Latvia,2021/5/10,7
Latvia,2021/5/11,7
Latvia,2021/5/12,7
Latvia,2021/5/13,7
Latvia,2021/5/14,7
Latvia,2021/5/15,7
Latvia,2021/5/16,7
Latvia,2021/5/17,7
Latvia,2021/5/18,7
Latvia,2021/5/19,7
Latvia,2021/5/20,8
Latvia,2021/5/21,9
Latvia,2021/5/22,9
Latvia,2021/5/23,9
Latvia,2021/5/24,10
Latvia,2021/5/25,11
Latvia,2021/5/26,11
Latvia,2021/5/27,11
Latvia,2021/5/28,13
Latvia,2021/5/29,13
Latvia,2021/5/30,13
Latvia,2021/5/31,13
Latvia,2021/6/1,14
Latvia,2021/6/2,14
Latvia,2021/6/3,14
Latvia,2021/6/4,14
Latvia,2021/6/5,14
Latvia,2021/6/6,14
Latvia,2021/6/7,14
Latvia,2021/6/8,14
Latvia,2021/6/9,14
Latvia,2021/6/10,14
Latvia,2021/6/11,14
Latvia,2021/6/12,14
Latvia,2021/6/13,14
Latvia,2021/6/14,15
Latvia,2021/6/15,15
Latvia,2021/6/16,15
Latvia,2021/6/17,15
Latvia,2021/6/18,15
Latvia,2021/6/19,15
Latvia,2021/6/20,15
Latvia,2021/6/21,15
Latvia,2021/6/22,15
Latvia,2021/6/23,15
Latvia,2021/6/24,15
Latvia,2021/6/25,15
Latvia,2021/6/26,15
Latvia,2021/6/27,15
Latvia,2021/6/28,15
Latvia,2021/6/29,16
Latvia,2021/6/30,18
Latvia,2021/7/1,19
Latvia,2021/7/2,19
Latvia,2021/7/3,19
Latvia,2021/7/4,20
Latvia,2021/7/5,20
Latvia,2021/7/6,20
Latvia,2021/7/7,20
Latvia,2021/7/8,20
Latvia,2021/7/9,20
Latvia,2021/7/10,20
Latvia,2021/7/11,20
Latvia,2021/7/12,20
Latvia,2021/7/13,20
Latvia,2021/7/14,21
Latvia,2021/7/15,21
Latvia,2021/7/16,21
Latvia,2021/7/17,21
Latvia,2021/7/18,21
Latvia,2021/7/19,21
Latvia,2021/7/20,21
Latvia,2021/7/21,22
Latvia,2021/7/22,23
Latvia,2021/7/23,23
Latvia,2021/7/24,24
Latvia,2021/7/25,26
Latvia,2021/7/26,28
Latvia,2021/7/27,28
Latvia,2021/7/28,28
Latvia,2021/7/29,28
Latvia,2021/7/30,28
Latvia,2021/7/31,28
Latvia,2021/8/1,29
Latvia,2021/8/2,29
Latvia,2021/8/3,31
Latvia,2021/8/4,32
Latvia,2021/8/5,34
Latvia,2021/8/6,34
Latvia,2021/8/7,34
Latvia,2021/8/8,34
Latvia,2021/8/9,35
Latvia,2021/8/10,35
Latvia,2021/8/11,35
Latvia,2021/8/12,35
Latvia,2021/8/13,37
Latvia,2021/8/14,37
Latvia,2021/8/15,37
Latvia,2021/8/16,37
Latvia,2021/8/17,37
Latvia,2021/8/18,37
Latvia,2021/8/19,37
Latvia,2021/8/20,37
Latvia,2021/8/21,37
Latvia,2021/8/22,37
Latvia,2021/8/23,37
Latvia,2021/8/24,37
Latvia,2021/8/25,37
Latvia,2021/8/26,38
Latvia,2021/8/27,38
Latvia,2021/8/28,39
Latvia,2021/8/29,40
Latvia,2021/8/30,40
Latvia,2021/8/31,40
Latvia,2021/9/1,41
Latvia,2021/9/2,41
Latvia,2021/9/3,43
Latvia,2021/9/4,43
Latvia,2021/9/5,44
Latvia,2021/9/6,46
Latvia,2021/9/7,47
Latvia,2021/9/8,49
Latvia,2021/9/9,52
Latvia,2021/9/10,56
Latvia,2021/9/11,56
Latvia,2021/9/12,57
Latvia,2021/9/13,57
