Entity,Year,fish-discards
Netherlands,1952,57908.02913
Netherlands,1953,68071.208
Netherlands,1954,58454.27244
Netherlands,1955,61409.31175
Netherlands,1956,61405.11175
Netherlands,1957,63926.15687
Netherlands,1958,65578.74795
Netherlands,1959,69842.47982
Netherlands,1960,78235.44301
Netherlands,1961,91976.49478
Netherlands,1962,106582.9511
Netherlands,1963,121286.0906
Netherlands,1964,115516.4883
Netherlands,1965,114667.0076
Netherlands,1966,135661.6819
Netherlands,1967,97541.38416
Netherlands,1968,135015.1769
Netherlands,1969,166648.8576
Netherlands,1970,158355.4179
Netherlands,1971,150041.473
Netherlands,1972,165448.3881
Netherlands,1973,176625.305
Netherlands,1974,171031.936
Netherlands,1975,163535.7366
Netherlands,1976,143585.4713
Netherlands,1977,127322.0611
Netherlands,1978,89867.24877
Netherlands,1979,119086.3457
Netherlands,1980,133019.7358
Netherlands,1981,139424.2437
Netherlands,1982,177859.6637
Netherlands,1983,174081.763
Netherlands,1984,177379.1116
Netherlands,1985,199049.7688
Netherlands,1986,190203.0514
Netherlands,1987,174988.4172
Netherlands,1988,234826.3135
Netherlands,1989,245871.2742
Netherlands,1990,229115.0105
Netherlands,1991,212762.6296
Netherlands,1992,184735.3678
Netherlands,1993,175572.9904
Netherlands,1994,166271.1839
Netherlands,1995,162194.8124
Netherlands,1996,142063.8462
Netherlands,1997,122666.948
Netherlands,1998,121871.2339
Netherlands,1999,133385.3894
Netherlands,2000,121778.3624
Netherlands,2001,123390.7469
Netherlands,2002,109940.9089
Netherlands,2003,111783.769
Netherlands,2004,98797.0393
Netherlands,2005,93780.17246
Netherlands,2006,83944.7834
Netherlands,2007,89760.66945
Netherlands,2008,86840.60415
Netherlands,2009,97287.90631
Netherlands,2010,105613.7987
Netherlands,2011,83858.08834
Netherlands,2012,90386.04149
Netherlands,2013,94115.29411
Netherlands,2014,88380.21359
Netherlands,2015,77106.1191
Netherlands,2016,83314.28567
Netherlands,2017,74979.66977
Netherlands,2018,71943.60246
New Caledonia,1981,1.572460676
New Caledonia,1982,6.324179914
New Caledonia,1983,17.21685822
New Caledonia,1984,9.730185348
New Caledonia,1985,17.17444365
New Caledonia,1986,23.57295753
New Caledonia,1987,297.5697729
New Caledonia,1988,281.4570299
New Caledonia,1989,281.9050444
New Caledonia,1990,495.6866247
New Caledonia,1991,473.3728134
New Caledonia,1992,298.0515642
New Caledonia,1993,377.6413344
New Caledonia,1994,365.3031961
New Caledonia,1995,292.379792
New Caledonia,1996,239.8030289
New Caledonia,1997,168.3482543
New Caledonia,1998,387.1445539
New Caledonia,1999,374.0214944
New Caledonia,2000,302.2276337
New Caledonia,2001,365.9882526
New Caledonia,2002,366.0864062
New Caledonia,2003,356.1455894
New Caledonia,2004,513.4811863
New Caledonia,2005,453.9588961
New Caledonia,2006,341.7062406
New Caledonia,2007,315.9173798
New Caledonia,2008,379.7423761
New Caledonia,2009,468.6778973
New Caledonia,2010,520.7443315
New Caledonia,2011,503.4678105
New Caledonia,2012,507.5690828
New Caledonia,2013,480.7192306
New Caledonia,2014,498.0077286
New Caledonia,2015,536.732833
New Caledonia,2016,528.5984284
New Caledonia,2017,628.4626066
New Caledonia,2018,535.156022
New Zealand,1950,3202.908291
New Zealand,1951,3380.765358
New Zealand,1952,3678.752004
New Zealand,1953,3941.625358
New Zealand,1954,4206.01798
New Zealand,1955,4741.352668
New Zealand,1956,5146.161707
New Zealand,1957,5489.108531
New Zealand,1958,5768.544397
New Zealand,1959,6300.849273
New Zealand,1960,7041.489488
New Zealand,1961,7102.802831
New Zealand,1962,7051.759991
New Zealand,1963,7319.539698
New Zealand,1964,8198.524854
New Zealand,1965,9182.04043
New Zealand,1966,10902.40968
New Zealand,1967,11805.0776
New Zealand,1968,12017.38594
New Zealand,1969,10292.10506
New Zealand,1970,12617.04997
New Zealand,1971,17909.31078
New Zealand,1972,16447.19415
New Zealand,1973,20500.10603
New Zealand,1974,22817.83398
New Zealand,1975,22040.63531
New Zealand,1976,25803.48648
New Zealand,1977,30411.00771
New Zealand,1978,37365.57
New Zealand,1979,47397.42756
New Zealand,1980,63737.50192
New Zealand,1981,72297.08616
New Zealand,1982,74974.56001
New Zealand,1983,61912.50715
New Zealand,1984,70565.85596
New Zealand,1985,50314.83517
New Zealand,1986,48227.18618
New Zealand,1987,70040.98728
New Zealand,1988,84741.31575
New Zealand,1989,71580.16047
New Zealand,1990,51483.30967
New Zealand,1991,59049.12692
New Zealand,1992,59726.94858
New Zealand,1993,68218.52949
New Zealand,1994,70046.79167
New Zealand,1995,74188.07663
New Zealand,1996,74033.77789
New Zealand,1997,80089.26577
New Zealand,1998,79200.38935
New Zealand,1999,71815.07785
New Zealand,2000,65006.36926
New Zealand,2001,67037.45127
New Zealand,2002,63300.65943
New Zealand,2003,62338.86941
New Zealand,2004,59102.26193
New Zealand,2005,55862.19476
New Zealand,2006,50432.21545
New Zealand,2007,48594.98493
New Zealand,2008,42109.48222
New Zealand,2009,39895.1173
New Zealand,2010,40961.21919
New Zealand,2011,41624.19866
New Zealand,2012,42204.90765
New Zealand,2013,42411.30512
New Zealand,2014,50082.55032
New Zealand,2015,55849.05999
New Zealand,2016,65460.44871
New Zealand,2017,67179.16935
New Zealand,2018,58655.41364
Nicaragua,1950,2607.0894
Nicaragua,1951,2607.0894
Nicaragua,1952,2607.0894
Nicaragua,1953,5981.2682
Nicaragua,1954,5981.2682
Nicaragua,1955,5981.2682
Nicaragua,1956,7668.3576
Nicaragua,1957,7668.3576
Nicaragua,1958,7668.3576
Nicaragua,1959,7668.3576
Nicaragua,1960,10735.447
Nicaragua,1961,10735.447
Nicaragua,1962,10735.447
Nicaragua,1963,12882.5364
Nicaragua,1964,12882.5364
Nicaragua,1965,14722.5364
Nicaragua,1966,22393.4304
Nicaragua,1967,25613.4304
Nicaragua,1968,27759.2516
Nicaragua,1969,31437.9834
Nicaragua,1970,32973.4304
Nicaragua,1971,30212.1622
Nicaragua,1972,26223.29732
Nicaragua,1973,27449.81428
Nicaragua,1974,20373.07871
Nicaragua,1975,20034.22623
Nicaragua,1976,19486.49526
Nicaragua,1977,22747.75618
Nicaragua,1978,18253.17499
Nicaragua,1979,14980.6986
Nicaragua,1980,15677.17664
Nicaragua,1981,13219.16776
Nicaragua,1982,9950.029592
Nicaragua,1983,5574.153934
Nicaragua,1984,5900.510491
Nicaragua,1985,6618.091165
Nicaragua,1986,3802.945123
Nicaragua,1987,4094.92982
Nicaragua,1988,5506.132403
Nicaragua,1989,4991.993022
Nicaragua,1990,3871.026762
Nicaragua,1991,6742.385225
Nicaragua,1992,5254.854105
Nicaragua,1993,7683.282067
Nicaragua,1994,10788.61094
Nicaragua,1995,9854.438885
Nicaragua,1996,13433.62238
Nicaragua,1997,12700.50797
Nicaragua,1998,16216.20383
Nicaragua,1999,17579.1005
Nicaragua,2000,13253.22187
Nicaragua,2001,13535.36499
Nicaragua,2002,12816.05586
Nicaragua,2003,11478.04219
Nicaragua,2004,9588.194924
Nicaragua,2005,12483.57538
Nicaragua,2006,7801.620477
Nicaragua,2007,8279.162822
Nicaragua,2008,5950.670115
Nicaragua,2009,8011.076625
Nicaragua,2010,8675.94165
Nicaragua,2011,7713.477645
Nicaragua,2012,3572.217272
Nicaragua,2013,4903.541896
Nicaragua,2014,6854.166
Nicaragua,2015,6783.267755
Nicaragua,2016,9609.05064
Nicaragua,2017,7331.240742
Nicaragua,2018,9061.526433
Nigeria,1950,217.8
Nigeria,1951,225
Nigeria,1952,232.2
Nigeria,1953,239.4
Nigeria,1954,246.6
Nigeria,1955,253.8
Nigeria,1956,261
Nigeria,1957,268.2
Nigeria,1958,275.4
Nigeria,1959,282.6
Nigeria,1960,289.8
Nigeria,1961,297
Nigeria,1962,359.875
Nigeria,1963,422.75
Nigeria,1964,485.625
Nigeria,1965,568.0678438
Nigeria,1966,580.940865
Nigeria,1967,593.7776493
Nigeria,1968,606.578197
Nigeria,1969,619.3425079
Nigeria,1970,632.070582
Nigeria,1971,719.8524194
Nigeria,1972,807.59802
Nigeria,1973,895.3073839
Nigeria,1974,982.9805111
Nigeria,1975,1095.888909
Nigeria,1976,1208.301589
Nigeria,1977,1320.21855
Nigeria,1978,1431.639792
Nigeria,1979,1542.565316
Nigeria,1980,1647.373542
Nigeria,1981,1758.049136
Nigeria,1982,1809.440296
Nigeria,1983,1882.663168
Nigeria,1984,1999.778415
Nigeria,1985,16804.46465
Nigeria,1986,15640.28917
Nigeria,1987,17106.65859
Nigeria,1988,19141.00621
Nigeria,1989,20579.85349
Nigeria,1990,21112.57835
Nigeria,1991,18065.27323
Nigeria,1992,14855.84816
Nigeria,1993,13226.44126
Nigeria,1994,10278.45035
Nigeria,1995,7612.549548
Nigeria,1996,5598.836896
Nigeria,1997,3726.48799
Nigeria,1998,2601.953105
Nigeria,1999,2803.225412
Nigeria,2000,3036.430678
Nigeria,2001,3173.338044
Nigeria,2002,3197.634769
Nigeria,2003,3513.598396
Nigeria,2004,3445.557776
Nigeria,2005,3378.746508
Nigeria,2006,3205.875814
Nigeria,2007,3682.279506
Nigeria,2008,3131.430646
Nigeria,2009,3230.266514
Nigeria,2010,3145.123193
Nigeria,2011,2880.301963
Nigeria,2012,2637.059927
Nigeria,2013,2408.925744
Nigeria,2014,2204.412281
Nigeria,2015,2017.656103
Nigeria,2016,1772.698707
Nigeria,2017,1558.462395
Nigeria,2018,2418.332728
Niue,2005,1.552115114
Niue,2006,1.695557289
Niue,2007,1.683412707
Niue,2008,91.38740216
Niue,2009,0.847241093
North Cyprus,1950,59.99999999
North Cyprus,1951,47.9
North Cyprus,1952,47.9
North Cyprus,1953,47.9
North Cyprus,1954,59.99999999
North Cyprus,1955,72.1
North Cyprus,1956,60
North Cyprus,1957,93
North Cyprus,1958,72.1
North Cyprus,1959,59.99999999
North Cyprus,1960,59.99999999
North Cyprus,1961,47.9
North Cyprus,1962,72.1
North Cyprus,1963,72.1
North Cyprus,1964,72.1
North Cyprus,1965,120.5
North Cyprus,1966,121
North Cyprus,1967,121.7
North Cyprus,1968,169.6
North Cyprus,1969,169
North Cyprus,1970,163.9
North Cyprus,1971,150.5
North Cyprus,1972,161.4
North Cyprus,1973,175.3
North Cyprus,1974,54.89999999
North Cyprus,1975,59.99999999
North Cyprus,1976,64.6
North Cyprus,1977,68.2
North Cyprus,1978,69.9
North Cyprus,1979,70.40000001
North Cyprus,1980,69.90000001
North Cyprus,1981,72.1
North Cyprus,1982,73.9
North Cyprus,1983,74.6
North Cyprus,1984,75
North Cyprus,1985,74.99999999
North Cyprus,1986,74.40000001
North Cyprus,1987,72.5
North Cyprus,1988,70.40000001
North Cyprus,1989,68.2
North Cyprus,1990,64.6
North Cyprus,1991,65.1
North Cyprus,1992,65.1
North Cyprus,1993,724.6
North Cyprus,1994,724
North Cyprus,1995,723.5
North Cyprus,1996,722.9
North Cyprus,1997,721.7
North Cyprus,1998,60
North Cyprus,1999,58.3
North Cyprus,2000,56.6
North Cyprus,2001,59.61192801
North Cyprus,2002,52.218682
North Cyprus,2003,56.05612508
North Cyprus,2004,61.8312044
North Cyprus,2005,121.3894951
North Cyprus,2006,114.4744896
North Cyprus,2007,149.9997841
North Cyprus,2008,185.5423045
North Cyprus,2009,189.674129
North Cyprus,2010,190.7813715
North Cyprus,2011,86.78587693
North Cyprus,2012,82.03176337
North Cyprus,2013,83.33681415
North Cyprus,2014,77.09121398
North Cyprus,2015,75.22685573
North Cyprus,2016,75.13363781
North Cyprus,2017,75.13363781
North Korea,1950,1611.212371
North Korea,1951,1609.053556
North Korea,1952,1611.735859
North Korea,1953,1596.957416
North Korea,1954,1878.793969
North Korea,1955,2162.26672
North Korea,1956,2433.43559
North Korea,1957,2703.125637
North Korea,1958,2869.741146
North Korea,1959,3033.885857
North Korea,1960,3195.850551
North Korea,1961,3188.357653
North Korea,1962,3135.637812
North Korea,1963,3170.232193
North Korea,1964,3176.006014
North Korea,1965,3207.955544
North Korea,1966,3390.387609
North Korea,1967,3546.51866
North Korea,1968,3623.639768
North Korea,1969,3679.219837
North Korea,1970,3671.060093
North Korea,1971,3840.168329
North Korea,1972,4053.131286
North Korea,1973,4176.907794
North Korea,1974,4471.429066
North Korea,1975,4651.283609
North Korea,1976,5630.89311
North Korea,1977,5437.569464
North Korea,1978,6113.466212
North Korea,1979,5916.5889
North Korea,1980,5610.018837
North Korea,1981,5823.006107
North Korea,1982,5624.936694
North Korea,1983,4554.780372
North Korea,1984,4731.953355
North Korea,1985,4055.19631
North Korea,1986,4160.390947
North Korea,1987,4481
North Korea,1988,3930.731064
North Korea,1989,3998.113879
North Korea,1990,2323.987663
North Korea,1991,30453.00272
North Korea,1992,1646
North Korea,1993,1925.577053
North Korea,1994,1720.805
North Korea,1995,1496.415
North Korea,1996,1126.625
North Korea,1997,1043.31125
North Korea,1998,1021
North Korea,1999,1001
North Korea,2000,1071.437802
North Korea,2001,1011.580991
North Korea,2002,1085.007609
North Korea,2003,1125.442675
North Korea,2004,1575.597646
North Korea,2005,1225.045051
North Korea,2006,1243.90391
North Korea,2007,1160.234172
North Korea,2008,1118.30354
North Korea,2009,961
North Korea,2010,961
North Korea,2011,970.65
North Korea,2012,995.1
North Korea,2013,1010
North Korea,2014,1064.5
North Korea,2015,1092.6
North Korea,2016,1127.3
North Korea,2017,1162
North Korea,2018,1049.623694
Norway,1950,113947.7224
Norway,1951,145968.119
Norway,1952,230890.0522
Norway,1953,234417.6482
Norway,1954,346031.6346
Norway,1955,293594.32
Norway,1956,319093.2851
Norway,1957,259927.2489
Norway,1958,229629.041
Norway,1959,203777.0398
Norway,1960,218212.8454
Norway,1961,236119.889
Norway,1962,190995.4581
Norway,1963,189680.4685
Norway,1964,219649.0353
Norway,1965,247891.104
Norway,1966,312092.1626
Norway,1967,391535.041
Norway,1968,241023.7208
Norway,1969,196626.1968
Norway,1970,136371.1278
Norway,1971,82580.3022
Norway,1972,88749.25042
Norway,1973,62605.04507
Norway,1974,40187.75598
Norway,1975,29561.76719
Norway,1976,27125.54951
Norway,1977,13382.47141
Norway,1978,15645.87894
Norway,1979,17002.86185
Norway,1980,17431.88791
Norway,1981,19696.25461
Norway,1982,18413.95884
Norway,1983,22060.16528
Norway,1984,21899.93972
Norway,1985,79730.38623
Norway,1986,32295.33663
Norway,1987,38110.02287
Norway,1988,39680.2301
Norway,1989,42066.80129
Norway,1990,37757.54155
Norway,1991,31725.91866
Norway,1992,40241.60385
Norway,1993,42424.70849
Norway,1994,45664.89643
Norway,1995,51334.87828
Norway,1996,53661.69816
Norway,1997,60024.91082
Norway,1998,48898.65949
Norway,1999,51042.04819
Norway,2000,48023.89639
Norway,2001,42430.55956
Norway,2002,44846.87374
Norway,2003,48158.91476
Norway,2004,48340.7847
Norway,2005,45802.26675
Norway,2006,45500.54271
Norway,2007,49119.83511
Norway,2008,48893.908
Norway,2009,51965.03586
Norway,2010,57768.98947
Norway,2011,10351.81925
Norway,2012,9709.808884
Norway,2013,9081.471143
Norway,2014,8030.699576
Norway,2015,7989.723906
Norway,2016,8528.166898
Norway,2017,8510.700446
Norway,2018,8623.606765
Oman,1950,393.0101952
Oman,1951,392.0835754
Oman,1952,456.362263
Oman,1953,520.3608604
Oman,1954,519.1424467
Oman,1955,647.3763243
Oman,1956,645.8158733
Oman,1957,644.3102862
Oman,1958,642.7771986
Oman,1959,705.3231834
Oman,1960,703.6721099
Oman,1961,701.9896976
Oman,1962,763.9392148
Oman,1963,762.128208
Oman,1964,760.2757411
Oman,1965,821.646965
Oman,1966,882.7141641
Oman,1967,880.5445083
Oman,1968,878.4031488
Oman,1969,928.8837222
Oman,1970,979.111214
Oman,1971,1029.075312
Oman,1972,1078.755953
Oman,1973,1128.213167
Oman,1974,1177.406299
Oman,1975,1226.305401
Oman,1976,1190.923665
Oman,1977,1155.695996
Oman,1978,1120.622587
Oman,1979,1085.713427
Oman,1980,1108.796896
Oman,1981,1133.505709
Oman,1982,1261.086408
Oman,1983,1554.970083
Oman,1984,1572.287742
Oman,1985,1510.222915
Oman,1986,1534.435634
Oman,1987,1684.867523
Oman,1988,2494.092049
Oman,1989,1754.505182
Oman,1990,2012.073992
Oman,1991,1947.330212
Oman,1992,1886.822951
Oman,1993,1862.391663
Oman,1994,1886.133928
Oman,1995,2494.67999
Oman,1996,2319.892717
Oman,1997,2440.753942
Oman,1998,1730.589047
Oman,1999,1789.130611
Oman,2000,1891.288963
Oman,2001,1616.321315
Oman,2002,2733.70477
Oman,2003,2383.622406
Oman,2004,2853.551907
Oman,2005,3258.816959
Oman,2006,2691.669965
Oman,2007,2225.2175
Oman,2008,2317.64986
Oman,2009,2792.0781
Oman,2010,2534.97225
Oman,2011,2654.572301
Oman,2012,2782.094333
Oman,2013,2536.049594
Oman,2014,2464.115208
Oman,2015,2885.338344
Oman,2016,3075.492428
Oman,2017,3384.064421
Oman,2018,5941.140565
Pakistan,1958,21011.6205
Pakistan,1959,13321.3674
Pakistan,1960,21072.32074
Pakistan,1961,30817.0434
Pakistan,1962,21371.15267
Pakistan,1963,42817.01333
Pakistan,1964,74983.46969
Pakistan,1965,84158.54398
Pakistan,1966,73456.72883
Pakistan,1967,58662.03255
Pakistan,1968,43056.36761
Pakistan,1969,38130.00269
Pakistan,1970,26472.10832
Pakistan,1971,29865.31157
Pakistan,1972,35961.62612
Pakistan,1973,32069.68828
Pakistan,1974,23971.89338
Pakistan,1975,26216.41818
Pakistan,1976,32680.98603
Pakistan,1977,29829.84902
Pakistan,1978,27951.54497
Pakistan,1979,34574.6223
Pakistan,1980,36697.03199
Pakistan,1981,42040.50882
Pakistan,1982,36844.94631
Pakistan,1983,59880.97469
Pakistan,1984,63081.2328
Pakistan,1985,58663.8564
Pakistan,1986,58580.97258
Pakistan,1987,57704.18765
Pakistan,1988,55225.25046
Pakistan,1989,47779.45652
Pakistan,1990,44433.1884
Pakistan,1991,41232.23101
Pakistan,1992,34247.03642
Pakistan,1993,45607.80353
Pakistan,1994,37578.21418
Pakistan,1995,32868.53101
Pakistan,1996,35625.21341
Pakistan,1997,38018.87063
Pakistan,1998,33613.823
Pakistan,1999,32980.36509
Pakistan,2000,31989.58712
Pakistan,2001,31742.62941
Pakistan,2002,28683.39956
Pakistan,2003,6125.826704
Pakistan,2004,6217.336922
Pakistan,2005,5296.147399
Pakistan,2006,5300.907803
Pakistan,2007,4461.157568
Pakistan,2008,4517.2036
Pakistan,2009,5080.267117
Pakistan,2010,5492.201
Pakistan,2011,5021.178067
Pakistan,2012,5189.169556
Pakistan,2013,5234.182874
Pakistan,2014,5148.176832
Pakistan,2015,5528.490754
Pakistan,2016,5018.885534
Pakistan,2017,5636.345119
Pakistan,2018,5286.046142
Palau,1964,10.84265026
Palau,1965,26.7
Palau,1966,26.86
Palau,1967,34.74120003
Palau,1968,49.5488
Palau,1969,46.66759999
Palau,1970,80.0118
Palau,1971,20.7871
Palau,1972,15.94950001
Palau,1973,22.795
Palau,1974,67.3992
Palau,1975,62.69
Palau,1976,52.1654
Palau,1977,39.3958949
Palau,1978,92.69276737
Palau,1979,48.74990673
Palau,1980,53.44396358
Palau,1981,74.12127052
Palau,1982,34.47841626
Palau,1985,0.804883466
Palau,1986,0.85434324
Palau,1987,0.829337716
Palau,1988,0.770005711
Palau,1989,0.798290054
Palau,1990,0.739696169
Palau,1992,10.19369089
Palau,1993,7.669672487
Palau,1994,5.818662368
Palau,1995,0.754348947
Palau,1996,0.639084651
Palau,1997,0.718123426
Palau,1998,0.644621063
Palau,1999,0.629150063
Palau,2000,2.104625986
Palau,2004,0.643497112
Palau,2011,0.025
Panama,1950,4076.792372
Panama,1951,3397.958592
Panama,1952,4077.124813
Panama,1953,4077.291034
Panama,1954,11546.45725
Panama,1955,13583.62347
Panama,1956,20405.4988
Panama,1957,27227.13924
Panama,1958,29571.26693
Panama,1959,36121.00381
Panama,1960,35474.33531
Panama,1961,32787.88364
Panama,1962,35285.14985
Panama,1963,35426.9877
Panama,1964,42969.68471
Panama,1965,37254.12674
Panama,1966,35518.33013
Panama,1967,40843.9284
Panama,1968,38292.92155
Panama,1969,34791.08085
Panama,1970,42448.03043
Panama,1971,40218.68367
Panama,1972,34232.72621
Panama,1973,36769.78464
Panama,1974,33622.05625
Panama,1975,30451.01798
Panama,1976,34667.42327
Panama,1977,33824.44936
Panama,1978,32721.24749
Panama,1979,30723.9325
Panama,1980,35651.51091
Panama,1981,50511.54451
Panama,1982,43434.20227
Panama,1983,42377.38529
Panama,1984,36318.40908
Panama,1985,54885.14259
Panama,1986,40117.1665
Panama,1987,31517.8623
Panama,1988,25743.73438
Panama,1989,36853.50587
Panama,1990,24355.96357
Panama,1991,31082.46708
Panama,1992,32837.3064
Panama,1993,34091.94303
Panama,1994,40126.36047
Panama,1995,39858.01767
Panama,1996,34796.81634
Panama,1997,32372.26113
Panama,1998,34876.55052
Panama,1999,27103.9457
Panama,2000,31114.02433
Panama,2001,31601.81959
Panama,2002,23709.60283
Panama,2003,28072.40177
Panama,2004,25466.95169
Panama,2005,20050.04381
Panama,2006,25374.12976
Panama,2007,32072.7263
Panama,2008,27624.0363
Panama,2009,27057.99362
Panama,2010,19928.89525
Panama,2011,17937.09663
Panama,2012,7481.118785
Panama,2013,64943.57792
Panama,2014,12096.64519
Panama,2015,14004.46016
Panama,2016,9233.762504
Panama,2017,11555.9686
Panama,2018,20032.61944
Papua New Guinea,1950,1
Papua New Guinea,1951,1
Papua New Guinea,1952,1
Papua New Guinea,1953,1
Papua New Guinea,1954,1
Papua New Guinea,1955,1
Papua New Guinea,1956,1
Papua New Guinea,1957,1
Papua New Guinea,1958,1
Papua New Guinea,1959,1
Papua New Guinea,1960,1
Papua New Guinea,1961,1.5
Papua New Guinea,1962,2.75
Papua New Guinea,1963,8
Papua New Guinea,1964,3.9375
Papua New Guinea,1965,2.5625
Papua New Guinea,1966,2.75
Papua New Guinea,1967,6.5625
Papua New Guinea,1968,7
Papua New Guinea,1969,7.75
Papua New Guinea,1970,91.8281
Papua New Guinea,1971,235.1775
Papua New Guinea,1972,325.332
Papua New Guinea,1973,408.0584
